name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Paolo Rossi,1135,15,1284,1583,60-64,65,---,ITA,---,2278,---,1.9 km,00:00:01,03:39:08,90.1 km,00:05:15,02:07:13,21.1 km,05:51:37
David Vlasic,1136,198,1285,1256,45-49,47,VIC,AUS,---,1303,---,1.9 km,00:00:01,03:28:31,90.1 km,00:03:24,02:19:41,21.1 km,05:51:37
Bruna Neves,150,17,1286,681,25-29,29,Rio de Janeiro,BRA,---,2085,---,1.9 km,00:00:01,03:45:23,90.1 km,00:04:06,02:02:12,21.1 km,05:51:42
Deane Kearns,1137,181,1287,259,30-34,32,---,ZAF,---,1443,---,1.9 km,00:00:01,03:24:36,90.1 km,00:03:28,02:24:01,21.1 km,05:52:06
Ryan Stevens,1138,182,1288,352,30-34,33,OR,USA,---,1442,---,1.9 km,00:00:01,03:28:32,90.1 km,00:09:58,02:13:39,21.1 km,05:52:10
Phil Mlcoch,1139,201,1289,943,40-44,41,Czech,CZE,---,1352,---,1.9 km,00:00:01,02:55:15,90.1 km,00:09:31,02:47:34,21.1 km,05:52:21
Cara Wright,151,31,1290,737,30-34,35,AE,USA,---,1969,---,1.9 km,00:00:01,03:42:48,90.1 km,00:03:02,02:06:40,21.1 km,05:52:31
Neven Vukovic,1140,202,1291,1024,40-44,41,APO,HRV,---,1346,---,1.9 km,00:00:01,03:28:08,90.1 km,00:03:40,02:20:55,21.1 km,05:52:44
Brett Penfold,1141,110,1292,112,25-29,28,KwaZulu-Natal,ZAF,---,1376,---,1.9 km,00:00:01,03:42:19,90.1 km,00:04:54,02:05:39,21.1 km,05:52:53
Julio Arboleda,1142,215,1293,392,35-39,37,AT,ECU,---,1487,---,1.9 km,00:00:01,03:23:40,90.1 km,00:02:44,02:26:32,21.1 km,05:52:57
Eva Schwarzmayer,152,11,1294,1514,50-54,51,---,AUT,---,2093,---,1.9 km,00:00:01,03:35:33,90.1 km,00:03:21,02:14:25,21.1 km,05:53:20
Volodymyr Pohoyda,1144,216,1296,571,35-39,40,Kyiv Region,UKR,---,1474,---,1.9 km,00:00:01,03:26:07,90.1 km,00:03:38,02:23:54,21.1 km,05:53:40
Richard Martin,1145,111,1297,77,25-29,26,APO,GBR,---,1358,---,1.9 km,00:00:01,03:28:49,90.1 km,00:02:27,02:22:38,21.1 km,05:53:55
Silvia Mazzuccato,153,27,1298,767,35-39,39,Padova,ITA,---,1958,---,1.9 km,00:00:01,03:40:03,90.1 km,00:08:28,02:05:33,21.1 km,05:54:05
Jonathan Hillcoat,1146,183,1299,248,30-34,33,APO,GBR,---,1402,---,1.9 km,00:00:01,03:30:48,90.1 km,00:07:11,02:16:22,21.1 km,05:54:22
Jill Harper-Jones,154,28,1300,755,35-39,38,---,GBR,---,1950,---,1.9 km,00:00:01,03:41:32,90.1 km,00:03:41,02:09:18,21.1 km,05:54:32
Harald Teurezbacher,1147,199,1301,1246,45-49,49,AT,AUT,---,1250,---,1.9 km,00:00:01,03:21:34,90.1 km,00:07:18,02:25:43,21.1 km,05:54:36
Louise Murray,155,29,1302,772,35-39,38,CH,GBR,---,1948,---,1.9 km,00:00:01,03:31:03,90.1 km,00:04:06,02:19:28,21.1 km,05:54:38
Claudio Filiberti,1148,200,1303,1105,45-49,47,ITALIA,ITA,---,1241,---,1.9 km,00:00:01,03:29:02,90.1 km,00:06:02,02:19:59,21.1 km,05:55:04
Sandra Ferencak,156,34,1304,1427,40-44,43,APO,HRV,---,1827,---,1.9 km,00:00:01,03:33:38,90.1 km,00:03:13,02:18:12,21.1 km,05:55:04
Bodo Seilz,1149,201,1305,1228,45-49,46,DE,DEU,---,1239,---,1.9 km,00:00:01,03:22:17,90.1 km,00:04:56,02:27:56,21.1 km,05:55:10
Leon Gerard Merlin,1150,9,1306,1596,65-69,68,AT,FRA,---,2754,---,1.9 km,00:00:01,03:39:19,90.1 km,00:06:10,02:09:49,21.1 km,05:55:19
Viktoriia Onistrat,157,7,1307,659,18-24,24,Ukraine,UKR,---,2081,---,1.9 km,00:00:01,03:44:11,90.1 km,00:03:55,02:07:13,21.1 km,05:55:20
Petra C. Mahlau,158,4,1308,1520,55-59,57,DE,DEU,---,2841,---,1.9 km,00:00:01,03:22:29,90.1 km,00:04:21,02:28:31,21.1 km,05:55:22
Petr Severyn,1151,202,1309,1231,45-49,46,Czech Republic,CZE,---,1234,---,1.9 km,00:00:01,03:27:53,90.1 km,00:04:11,02:23:23,21.1 km,05:55:28
Jan Viviers,1152,203,1310,1255,45-49,50,Western Cape,ZAF,---,1233,---,1.9 km,00:00:01,03:30:45,90.1 km,00:05:00,02:19:46,21.1 km,05:55:32
Marina Morais Chedid,159,32,1311,712,30-34,34,RJ,BRA,---,1913,---,1.9 km,00:00:01,03:43:00,90.1 km,00:05:48,02:06:47,21.1 km,05:55:36
Andrea Fink,160,33,1312,700,30-34,34,CA,USA,---,1907,---,1.9 km,00:00:01,03:31:27,90.1 km,00:03:00,02:21:30,21.1 km,05:55:58
Silvio Genito,1153,204,1313,1116,45-49,48,ITALIA,ITA,---,1223,---,1.9 km,00:00:01,03:39:34,90.1 km,00:05:01,02:11:29,21.1 km,05:56:05
Dariusz Dziuba,1154,217,1314,449,35-39,39,Poland,POL,---,1429,---,1.9 km,00:00:01,03:28:52,90.1 km,00:03:52,02:23:24,21.1 km,05:56:09
Denny Noé,1155,218,1315,548,35-39,37,AT,DEU,---,1427,---,1.9 km,00:00:01,03:15:36,90.1 km,00:03:35,02:37:03,21.1 km,05:56:15
Manfred Berwein,1156,118,1316,1276,50-54,55,AT,AUT,---,1681,---,1.9 km,00:00:01,03:29:57,90.1 km,00:04:32,02:21:46,21.1 km,05:56:16
Andrey Verevskyi,1157,203,1317,1020,40-44,42,CH,UKR,---,1280,---,1.9 km,00:00:01,03:28:59,90.1 km,00:04:30,02:22:54,21.1 km,05:56:24
Marjan Vidensek,1158,119,1318,1398,50-54,55,slovenia,SVN,---,1676,---,1.9 km,00:00:01,03:36:06,90.1 km,00:03:12,02:17:14,21.1 km,05:56:33
Bryan Webster,1159,120,1319,1402,50-54,51,CA,ZAF,---,1675,---,1.9 km,00:00:01,03:27:24,90.1 km,00:06:00,02:23:12,21.1 km,05:56:37
Mark Button,1160,219,1320,425,35-39,36,Herts,GBR,---,1417,---,1.9 km,00:00:01,03:33:46,90.1 km,00:06:17,02:16:44,21.1 km,05:56:48
Michaela Rockenbauer,161,5,1321,1523,55-59,57,AT,AUT,---,2812,---,1.9 km,00:00:01,03:37:58,90.1 km,00:06:18,02:12:41,21.1 km,05:56:58
Markus Wolfger,1161,121,1322,1406,50-54,53,AT,AUT,---,1669,---,1.9 km,00:00:01,03:39:48,90.1 km,00:04:29,02:12:40,21.1 km,05:56:58
Domagoj Paukovic,1162,112,1323,86,25-29,26,APO,HRV,---,1302,---,1.9 km,00:00:01,03:17:41,90.1 km,00:06:03,02:33:16,21.1 km,05:57:01
Isaac Del Valle,1163,184,1324,215,30-34,35,CA,USA,---,1352,---,1.9 km,00:00:01,03:21:48,90.1 km,00:04:22,02:30:58,21.1 km,05:57:09
Andrea Cortivo,1164,122,1325,1300,50-54,52,italy,ITA,---,1659,---,1.9 km,00:00:01,03:22:18,90.1 km,00:03:57,02:31:13,21.1 km,05:57:29
Birgit Cermak,162,24,1326,1464,45-49,47,AT,AUT,---,2248,---,1.9 km,00:00:01,03:29:32,90.1 km,00:04:37,02:23:37,21.1 km,05:57:47
Andrea Raabe,163,30,1327,778,35-39,37,DE,DEU,---,1892,---,1.9 km,00:00:01,03:06:43,90.1 km,00:04:13,02:46:50,21.1 km,05:57:47
Anne Schellekens,164,34,1328,723,30-34,34,---,NLD,---,1869,---,1.9 km,00:00:01,03:41:28,90.1 km,00:08:25,02:08:10,21.1 km,05:58:04
Gianluca Luoni,1165,204,1329,925,40-44,43,---,ITA,---,1249,---,1.9 km,00:00:01,03:29:47,90.1 km,00:04:10,02:24:07,21.1 km,05:58:05
Oliver Beric,1166,220,1330,405,35-39,40,DE,DEU,---,1394,---,1.9 km,00:00:01,03:18:02,90.1 km,00:02:32,02:37:31,21.1 km,05:58:06
Dan Masut,1167,205,1331,1164,45-49,47,---,ROU,---,1184,---,1.9 km,00:00:01,03:33:22,90.1 km,00:05:53,02:18:58,21.1 km,05:58:14
Bea Pavlovic,165,12,1332,1511,50-54,53,WEST MIDLANDS,GBR,---,2004,---,1.9 km,00:00:01,03:35:08,90.1 km,00:05:10,02:17:55,21.1 km,05:58:14
Jordi Murillo,1168,206,1333,1177,45-49,49,DE,ESP,---,1181,---,1.9 km,00:00:01,03:01:01,90.1 km,00:04:14,02:53:08,21.1 km,05:58:24
Boris Šokcevic,1169,207,1334,1234,45-49,49,Istra,HRV,---,1181,---,1.9 km,00:00:01,03:39:47,90.1 km,00:04:20,02:14:17,21.1 km,05:58:25
Tiziano Magni,1170,205,1335,926,40-44,44,MB,ITA,---,1237,---,1.9 km,00:00:01,03:17:11,90.1 km,00:03:22,02:38:12,21.1 km,05:58:46
Marta Di Bari,166,31,1336,747,35-39,38,Italia,ITA,---,1870,---,1.9 km,00:00:01,03:33:15,90.1 km,00:04:16,02:21:27,21.1 km,05:58:59
Saul Casadio,1171,206,1337,1638,40-44,43,Bologna,ITA,---,1229,---,1.9 km,00:00:01,03:25:38,90.1 km,00:05:48,02:27:44,21.1 km,05:59:11
Christina Hartner,167,32,1338,756,35-39,36,---,DEU,---,1861,---,1.9 km,00:00:01,03:26:24,90.1 km,00:05:12,02:27:53,21.1 km,05:59:30
Giacomo Pirinoli,1172,113,1339,75,25-29,26,---,ITA,---,1246,---,1.9 km,00:00:01,03:43:33,90.1 km,00:03:21,02:13:12,21.1 km,06:00:07
Nino Strajher,1173,123,1340,1387,50-54,52,---,HRV,---,1611,---,1.9 km,00:00:01,03:38:20,90.1 km,00:05:28,02:16:21,21.1 km,06:00:10
Fabrizio Brambilla,1174,207,1341,821,40-44,42,---,ITA,---,1209,---,1.9 km,00:00:01,03:16:59,90.1 km,00:02:29,02:40:51,21.1 km,06:00:20
Paolo Valsania,1175,221,1342,640,35-39,36,italia,ITA,---,1351,---,1.9 km,00:00:01,03:22:35,90.1 km,00:07:49,02:30:05,21.1 km,06:00:30
Bernardo Santos Correia,1176,222,1343,597,35-39,37,rio de janeiro,BRA,---,1348,---,1.9 km,00:00:01,03:29:53,90.1 km,00:03:58,02:26:46,21.1 km,06:00:38
Mirsad Gerzic,1177,16,1344,1615,60-64,61,Istria,HRV,---,2104,---,1.9 km,00:00:01,03:39:48,90.1 km,00:13:26,02:08:02,21.1 km,06:01:17
Valeria Bianchi,168,25,1345,1459,45-49,45,ITALIA,ITA,---,2180,---,1.9 km,00:00:01,03:39:36,90.1 km,00:02:25,02:19:32,21.1 km,06:01:34
Alessio Seniga,1178,185,1346,343,30-34,35,APO,ITA,---,1252,---,1.9 km,00:00:01,03:19:02,90.1 km,00:02:27,02:41:13,21.1 km,06:02:43
Maja ¦prohar,169,35,1347,728,30-34,32,capodistria,SVN,---,1783,---,1.9 km,00:00:01,03:42:24,90.1 km,00:03:54,02:16:33,21.1 km,06:02:52
David Shurna,1179,208,1348,994,40-44,42,CO,USA,---,1162,---,1.9 km,00:00:01,03:33:30,90.1 km,00:06:33,02:22:51,21.1 km,06:02:55
Alessandra Ambrogi,170,35,1349,1415,40-44,42,ITA,ITA,---,1684,---,1.9 km,00:00:01,03:46:29,90.1 km,00:04:05,02:12:26,21.1 km,06:03:01
Aleksandar Smilkov,1180,223,1350,613,35-39,37,State,MKD,---,1301,---,1.9 km,00:00:01,03:56:21,90.1 km,00:05:55,02:00:59,21.1 km,06:03:16
Ken Bulthuis,1181,224,1351,424,35-39,35,AE,USA,---,1300,---,1.9 km,00:00:01,03:15:57,90.1 km,00:03:52,02:43:28,21.1 km,06:03:18
Pasquale Musci,1182,208,1352,1179,45-49,49,---,ITA,---,1093,---,1.9 km,00:00:01,03:04:17,90.1 km,00:04:26,02:54:34,21.1 km,06:03:18
Katarina Pilatova,171,36,1353,715,30-34,33,APO,SVK,---,1748,---,1.9 km,00:00:01,03:46:07,90.1 km,00:03:20,02:15:18,21.1 km,06:04:46
Gyorgy Farkas,1183,225,1354,455,35-39,37,Bacs-Kiskun,HUN,---,1271,---,1.9 km,00:00:01,03:46:53,90.1 km,00:04:35,02:13:25,21.1 km,06:04:54
Stijn De Leener,1184,114,1355,117,25-29,29,BE,BEL,---,1159,---,1.9 km,00:00:01,03:22:36,90.1 km,00:06:41,02:35:41,21.1 km,06:04:59
Ralf Armbrecht,1185,124,1356,1272,50-54,55,DE,DEU,---,1522,---,1.9 km,00:00:01,03:27:03,90.1 km,00:02:57,02:35:05,21.1 km,06:05:06
James Clowser,1186,226,1357,437,35-39,39,---,GBR,---,1267,---,1.9 km,00:00:01,03:34:17,90.1 km,00:04:57,02:25:54,21.1 km,06:05:09
Giuliano Gentile,1187,209,1358,1117,45-49,45,Italia,ITA,---,1059,---,1.9 km,00:00:01,03:30:35,90.1 km,00:03:37,02:30:59,21.1 km,06:05:12
Craig Loeber,1188,115,1359,40,25-29,25,---,USA,---,1146,---,1.9 km,00:00:01,03:41:42,90.1 km,00:05:06,02:18:51,21.1 km,06:05:40
Kirsty Brown,172,33,1360,744,35-39,39,---,NZL,---,1749,---,1.9 km,00:00:01,03:38:01,90.1 km,00:05:17,02:22:24,21.1 km,06:05:43
Luiza Wehling,173,37,1361,736,30-34,33,---,BRA,---,1729,---,1.9 km,00:00:01,03:48:47,90.1 km,00:02:57,02:14:06,21.1 km,06:05:51
Stanislav Kermelj,1189,17,1362,1578,60-64,64,APO,SVN,---,2020,---,1.9 km,00:00:01,03:32:38,90.1 km,00:03:33,02:29:45,21.1 km,06:05:57
Csaba Bodor,1190,227,1363,410,35-39,38,Bacs Kiskun,HUN,---,1252,---,1.9 km,00:00:01,03:46:02,90.1 km,00:06:31,02:13:26,21.1 km,06:06:00
Silvia Carraro,174,13,1364,1498,50-54,52,PD,ITA,---,1860,---,1.9 km,00:00:01,03:31:43,90.1 km,00:03:00,02:31:31,21.1 km,06:06:15
Stefano Michelani,1191,125,1365,1599,50-54,54,Italia,ITA,---,1499,---,1.9 km,00:00:01,03:43:36,90.1 km,00:04:24,02:18:22,21.1 km,06:06:23
Andre Rudolph,1192,126,1366,1372,50-54,55,DE,DEU,---,1495,---,1.9 km,00:00:01,03:43:11,90.1 km,00:08:14,02:15:12,21.1 km,06:06:38
Thomas Villgrattner,1193,186,1367,370,30-34,31,Bolzano,ITA,---,1177,---,1.9 km,00:00:01,03:43:18,90.1 km,00:07:12,02:16:20,21.1 km,06:06:51
Benoit De Coninck,1194,187,1368,214,30-34,35,---,BEL,---,1173,---,1.9 km,00:00:01,03:51:17,90.1 km,00:06:02,02:09:44,21.1 km,06:07:04
darko alihodzic,1195,209,1369,799,40-44,41,Croazia,HRV,---,1084,---,1.9 km,00:00:01,03:41:32,90.1 km,00:03:55,02:21:49,21.1 km,06:07:17
Rakesh Mottey,1196,228,1370,543,35-39,38,---,AUS,---,1229,---,1.9 km,00:00:01,03:24:28,90.1 km,00:03:07,02:39:41,21.1 km,06:07:17
Marco Recidivi,1197,229,1371,583,35-39,40,ITA,ITA,---,1223,---,1.9 km,00:00:01,03:22:32,90.1 km,00:04:48,02:40:15,21.1 km,06:07:36
Danny Fitzpatrick,1198,230,1372,462,35-39,36,Hertfordshire,GBR,---,1217,---,1.9 km,00:00:01,03:40:25,90.1 km,00:03:45,02:23:46,21.1 km,06:07:57
Tanja Brantéus,175,34,1373,743,35-39,40,SE,SWE,---,1704,---,1.9 km,00:00:01,03:29:39,90.1 km,00:04:11,02:34:21,21.1 km,06:08:12
Daria Fabian,176,36,1374,1425,40-44,44,Italia,ITA,---,1577,---,1.9 km,00:00:01,03:44:40,90.1 km,00:04:47,02:19:30,21.1 km,06:08:58
Srdjan Kulic,1199,231,1375,511,35-39,40,Serbia,SRB,---,1196,---,1.9 km,00:00:01,03:43:01,90.1 km,00:10:07,02:15:55,21.1 km,06:09:04
Piero Borella,1200,210,1376,1060,45-49,46,APO,ITA,---,988,---,1.9 km,00:00:01,03:51:33,90.1 km,00:05:57,02:11:36,21.1 km,06:09:07
Monika Rusnakova,177,38,1377,721,30-34,31,---,SVK,---,1669,---,1.9 km,00:00:01,03:37:36,90.1 km,00:04:24,02:27:11,21.1 km,06:09:12
Nicola Gianni,1201,232,1378,476,35-39,37,---,ITA,---,1193,---,1.9 km,00:00:01,03:38:40,90.1 km,00:03:53,02:26:40,21.1 km,06:09:14
Manuel Knop,1202,116,1379,84,25-29,26,DE,DEU,---,1082,---,1.9 km,00:00:01,03:22:47,90.1 km,00:03:05,02:43:23,21.1 km,06:09:16
Sophia Mason,178,39,1380,711,30-34,35,---,GBR,---,1667,---,1.9 km,00:00:01,03:54:10,90.1 km,00:03:34,02:11:34,21.1 km,06:09:19
Bane Klanar,1203,211,1381,1142,45-49,50,APO,SVN,---,962,---,1.9 km,00:00:01,03:30:51,90.1 km,00:04:41,02:35:02,21.1 km,06:10:35
Gerard Busschers,1204,18,1382,1572,60-64,61,NL,NLD,---,1935,---,1.9 km,00:00:01,03:31:12,90.1 km,00:07:02,02:32:25,21.1 km,06:10:40
Ilse Böhm,179,26,1383,1462,45-49,49,AT,AUT,---,2014,---,1.9 km,00:00:01,03:43:03,90.1 km,00:04:45,02:22:57,21.1 km,06:10:46
Christian Gruber,1205,210,1384,879,40-44,41,AT,AUT,---,1021,---,1.9 km,00:00:01,03:43:42,90.1 km,00:03:29,02:23:35,21.1 km,06:10:47
Chantel Rall,180,35,1385,779,35-39,37,---,ZAF,---,1656,---,1.9 km,00:00:01,03:34:37,90.1 km,00:05:40,02:30:34,21.1 km,06:10:52
Rhianwen Davies,181,36,1386,746,35-39,37,APO,ZAF,---,1647,---,1.9 km,00:00:01,03:32:56,90.1 km,00:05:24,02:33:01,21.1 km,06:11:22
Roberto Pilar,1206,233,1387,568,35-39,39,---,HRV,---,1144,---,1.9 km,00:00:01,03:51:59,90.1 km,00:04:54,02:15:04,21.1 km,06:11:58
Steve Roberts,1207,211,1388,978,40-44,40,FL,USA,---,998,---,1.9 km,00:00:01,03:42:23,90.1 km,00:04:28,02:25:11,21.1 km,06:12:03
Ludwig Fuchs,1209,35,1390,1542,55-59,56,AT,AUT,---,1405,---,1.9 km,00:00:01,03:45:13,90.1 km,00:04:28,02:23:05,21.1 km,06:12:47
Gabriele Poggi,1211,212,1392,1196,45-49,47,APO,ITA,---,913,---,1.9 km,00:00:01,02:50:10,90.1 km,00:02:04,03:21:03,21.1 km,06:13:18
Gordon Bishop,1212,234,1393,407,35-39,37,ZA,ZAF,---,1115,---,1.9 km,00:00:01,03:27:12,90.1 km,00:03:27,02:42:57,21.1 km,06:13:37
Clemirt Flores,182,37,1394,751,35-39,40,ITALY,CUB,---,1607,---,1.9 km,00:00:01,03:52:05,90.1 km,00:05:52,02:15:39,21.1 km,06:13:37
Karim Abou Nouaïm,1213,235,1395,387,35-39,35,BE,BEL,---,1100,---,1.9 km,00:00:01,03:44:19,90.1 km,00:05:13,02:24:51,21.1 km,06:14:24
Antonio Procaccini,1214,127,1396,1360,50-54,54,ITALY,ITA,---,1351,---,1.9 km,00:00:01,03:21:35,90.1 km,00:04:40,02:48:21,21.1 km,06:14:37
Renato Renart,1215,236,1397,584,35-39,35,Rio de Janeiro,BRA,---,1085,---,1.9 km,00:00:01,03:51:57,90.1 km,00:04:32,02:18:46,21.1 km,06:15:16
Jenny Lees,183,27,1398,1476,45-49,48,---,USA,---,1931,---,1.9 km,00:00:01,03:57:11,90.1 km,00:05:22,02:12:50,21.1 km,06:15:24
Alessandro Raggio,1216,128,1399,1363,50-54,---,---,ITA,---,1336,---,1.9 km,00:00:01,03:42:16,90.1 km,00:02:55,02:30:16,21.1 km,06:15:28
Mostyn Thomas,1217,19,1400,1587,60-64,61,gwent,GBR,---,1842,---,1.9 km,00:00:01,03:26:10,90.1 km,00:04:04,02:45:35,21.1 km,06:15:50
Gianni Bertini,1218,213,1401,1051,45-49,50,---,ITA,---,866,---,1.9 km,00:00:01,03:37:39,90.1 km,00:03:29,02:34:44,21.1 km,06:15:53
Neville Taylor,1219,129,1402,1390,50-54,52,Middlesex,GBR,---,1325,---,1.9 km,00:00:01,03:56:54,90.1 km,00:05:02,02:14:06,21.1 km,06:16:03
Peter Harroider,1220,130,1403,111,50-54,53,---,DEU,---,1322,---,1.9 km,00:00:01,03:32:46,90.1 km,00:05:05,02:38:21,21.1 km,06:16:13
Dana Trehearn,184,37,1404,1452,40-44,44,MI,ZAF,---,1445,---,1.9 km,00:00:01,03:42:26,90.1 km,00:03:48,02:30:02,21.1 km,06:16:17
Giacomo Lovati,1221,214,1405,1636,45-49,47,Bologna,ITA,---,858,---,1.9 km,00:00:01,03:43:27,90.1 km,00:04:16,02:28:38,21.1 km,06:16:22
Tim Levy,1222,215,1406,1154,45-49,47,London,GBR,---,855,---,1.9 km,00:00:01,03:37:10,90.1 km,00:06:28,02:32:52,21.1 km,06:16:31
Govind Puri,1223,216,1407,1202,45-49,48,Intl State,HRV,---,845,---,1.9 km,00:00:01,03:31:55,90.1 km,00:04:26,02:40:42,21.1 km,06:17:04
Brendon Mitchell,1224,188,1408,303,30-34,35,tyne and wear,GBR,---,992,---,1.9 km,00:00:01,03:41:58,90.1 km,00:06:22,02:28:46,21.1 km,06:17:07
Alberto Ramos Parra,1225,189,1409,333,30-34,31,London,ESP,---,981,---,1.9 km,00:00:01,04:03:16,90.1 km,00:03:43,02:10:44,21.1 km,06:17:44
Shaun Branegan,1226,36,1410,1533,55-59,58,---,GBR,---,1307,---,1.9 km,00:00:01,03:37:33,90.1 km,00:03:42,02:36:57,21.1 km,06:18:13
Lola Fernandez,185,40,1411,698,30-34,34,DE,ESP,---,1506,---,1.9 km,00:00:01,03:29:00,90.1 km,00:03:16,02:45:58,21.1 km,06:18:15
Elisabetta Gonzato,1227,237,1412,1471,35-39,49,Italy,ITA,---,1026,---,1.9 km,00:00:01,04:05:57,90.1 km,00:04:58,02:07:37,21.1 km,06:18:33
Uwe Miess,1228,238,1413,538,35-39,---,DE,DEU,---,1011,---,1.9 km,00:00:01,03:33:21,90.1 km,00:09:59,02:36:00,21.1 km,06:19:21
Dániel Láng,1229,117,1414,152,25-29,30,Győr-Moson-Sopron,HUN,---,897,---,1.9 km,00:00:01,03:38:12,90.1 km,00:07:57,02:33:21,21.1 km,06:19:31
Marilena Zangrando,186,38,1415,794,35-39,39,APO,ITA,---,1499,---,1.9 km,00:00:01,03:44:16,90.1 km,00:05:03,02:30:15,21.1 km,06:19:35
Rüdiger Swoboda,1230,37,1416,1564,55-59,57,DE,DEU,---,1276,---,1.9 km,00:00:01,03:51:17,90.1 km,00:06:02,02:22:37,21.1 km,06:19:57
Etienne Steenkamp,1231,131,1417,1385,50-54,50,---,ZAF,---,1247,---,1.9 km,00:00:01,03:31:32,90.1 km,00:02:57,02:45:53,21.1 km,06:20:23
Claire Shields,187,39,1418,786,35-39,39,Sligo,IRL,---,1477,---,1.9 km,00:00:01,03:35:24,90.1 km,00:08:41,02:36:42,21.1 km,06:20:48
Alessandro Gialain,1232,239,1419,475,35-39,40,ITA,ITA,---,985,---,1.9 km,00:00:01,03:43:29,90.1 km,00:04:16,02:33:03,21.1 km,06:20:49
Barbara Heinrich,188,14,1420,1502,50-54,55,DE,DEU,---,1594,---,1.9 km,00:00:01,03:54:20,90.1 km,00:04:00,02:22:40,21.1 km,06:21:01
Vojtech Spisak,1233,212,1421,1001,40-44,43,Marianka,SVK,---,826,---,1.9 km,00:00:01,03:41:38,90.1 km,00:06:57,02:33:01,21.1 km,06:21:37
Paolo Crivellari,1234,132,1422,1301,50-54,51,Italia,ITA,---,1194,---,1.9 km,00:00:01,03:24:50,90.1 km,00:06:36,02:51:53,21.1 km,06:23:20
John Bowler,1235,217,1423,1062,45-49,48,Surrey,GBR,---,731,---,1.9 km,00:00:01,04:02:30,90.1 km,00:11:59,02:08:54,21.1 km,06:23:24
Cem Mercan,1236,218,1424,1167,45-49,47,Bratislava,SVK,---,731,---,1.9 km,00:00:01,03:34:06,90.1 km,00:08:32,02:40:46,21.1 km,06:23:25
Ruslan Verevskyi,1237,213,1425,1021,40-44,41,Poltavska,UKR,---,785,---,1.9 km,00:00:01,03:53:59,90.1 km,00:03:56,02:25:55,21.1 km,06:23:51
Branka Bršcic,189,41,1426,692,30-34,33,Istra,HRV,---,1379,---,1.9 km,00:00:01,03:56:22,90.1 km,00:04:58,02:23:55,21.1 km,06:25:16
Omar Benzakour,1238,31,1427,5,18-24,25,FR,MAR,---,728,---,1.9 km,00:00:01,04:08:40,90.1 km,00:06:46,02:10:29,21.1 km,06:25:56
Guido Cucchiar,1239,133,1428,1302,50-54,54,Italia,ITA,---,1145,---,1.9 km,00:00:01,03:48:41,90.1 km,00:03:40,02:33:40,21.1 km,06:26:02
Monica Ferreira,190,18,1429,667,25-29,29,Gauteng,ZAF,---,1458,---,1.9 km,00:00:01,03:53:34,90.1 km,00:05:19,02:27:39,21.1 km,06:26:33
Massimo Tommasin,1240,134,1430,1393,50-54,55,Venezia,ITA,---,1133,---,1.9 km,00:00:01,04:03:58,90.1 km,00:04:39,02:18:07,21.1 km,06:26:45
Milos Radisic,1241,190,1431,331,30-34,32,Srbija,SRB,---,806,---,1.9 km,00:00:01,03:45:44,90.1 km,00:07:58,02:33:44,21.1 km,06:27:27
Elisabetta Gonzato,191,28,1432,1470,45-49,36,italy,ITA,---,1698,---,1.9 km,00:00:01,03:36:00,90.1 km,00:04:04,02:48:16,21.1 km,06:28:21
Emma-Louise Morisse,192,29,1433,1483,45-49,46,ZA,ZAF,---,1697,---,1.9 km,00:00:01,03:55:35,90.1 km,00:04:54,02:27:54,21.1 km,06:28:24
Neboj¨a Mickov,1242,191,1434,1669,30-34,31,Istria,HRV,---,785,---,1.9 km,00:00:01,03:32:25,90.1 km,00:08:40,02:47:31,21.1 km,06:28:37
Alessandro Penzo,1243,240,1435,562,35-39,37,Venezia,ITA,---,843,---,1.9 km,00:00:01,03:35:20,90.1 km,00:04:31,02:48:49,21.1 km,06:28:41
Luana Bruno Dias,193,42,1436,693,30-34,---,---,BRA,---,1269,---,1.9 km,00:00:01,03:54:49,90.1 km,00:02:40,02:33:53,21.1 km,06:31:23
Udo Fischer,1244,38,1437,1540,55-59,59,DE,DEU,---,1067,---,1.9 km,00:00:01,03:34:10,90.1 km,00:03:02,02:54:20,21.1 km,06:31:33
Robert Pscheidl,1245,219,1438,1201,45-49,47,AT,AUT,---,700,---,1.9 km,00:00:01,03:16:52,90.1 km,00:04:39,03:10:01,21.1 km,06:31:33
Julia Webster,194,30,1439,1497,45-49,49,---,ZAF,---,1617,---,1.9 km,00:00:01,03:50:09,90.1 km,00:05:28,02:37:12,21.1 km,06:32:50
Rachel Melhuish,195,38,1440,1439,40-44,40,Hampshire,GBR,---,1136,---,1.9 km,00:00:01,03:20:19,90.1 km,00:04:10,03:08:59,21.1 km,06:33:29
Irina Lyssenko,196,15,1441,1507,50-54,55,AT,RUS,---,1354,---,1.9 km,00:00:01,03:43:37,90.1 km,00:04:37,02:46:06,21.1 km,06:34:21
Dirk Wessollek,1246,241,1442,651,35-39,39,---,AUT,---,735,---,1.9 km,00:00:01,03:40:29,90.1 km,00:03:34,02:50:37,21.1 km,06:34:41
Francoise Henriques,197,43,1443,703,30-34,35,---,ZAF,---,1189,---,1.9 km,00:00:01,03:53:47,90.1 km,00:05:31,02:36:32,21.1 km,06:35:51
