name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Mubarak Al Khalifa,580,61,705,885,25-29,29,Bahrain,BHR,---,811,---,1.9 km,00:02:19,03:17:51,90.1 km,00:04:15,02:39:17,21.1 km,06:03:42
Grace Stewart,126,7,707,159,18-24,24,Lancashire,GBR,---,1287,---,1.9 km,00:01:38,03:35:04,90.1 km,00:04:30,02:22:52,21.1 km,06:04:04
Alison Mcritchie,127,15,708,282,45-49,---,SA,GBR,---,1568,---,1.9 km,00:01:55,03:31:15,90.1 km,00:02:54,02:28:09,21.1 km,06:04:13
Robyn Chandler,128,27,709,191,30-34,34,---,ZAF,---,1370,---,1.9 km,00:01:41,03:24:09,90.1 km,00:02:53,02:35:36,21.1 km,06:04:19
Dani Afiouni,582,114,710,599,35-39,36,DXB,LBN,---,856,---,1.9 km,00:02:01,03:25:23,90.1 km,00:06:07,02:31:00,21.1 km,06:04:31
Idrak Al Aquel,129,18,711,225,35-39,37,Manama,SAU,---,1556,---,1.9 km,00:01:56,03:31:09,90.1 km,00:02:01,02:29:50,21.1 km,06:04:56
Myrela Ryan,130,2,712,938,55-59,---,BA,URY,---,2103,---,1.9 km,00:01:52,03:10:55,90.1 km,00:02:43,02:50:07,21.1 km,06:05:37
gary bruce,583,66,713,792,45-49,49,AUH,USA,---,893,---,1.9 km,00:01:44,03:15:04,90.1 km,00:05:31,02:43:42,21.1 km,06:06:01
Has Al Akwa,584,92,714,661,40-44,41,EASTERN,PAK,---,798,---,1.9 km,00:03:45,03:09:18,90.1 km,00:03:54,02:49:07,21.1 km,06:06:04
Abbass Meftah,585,67,715,739,45-49,---,BA,BHR,---,883,---,1.9 km,00:02:27,03:31:28,90.1 km,00:04:09,02:28:29,21.1 km,06:06:33
Ernesto Gomez Gonzalez,586,93,716,710,40-44,41,Eastern,VEN,---,789,---,1.9 km,00:01:58,03:36:10,90.1 km,00:02:21,02:26:05,21.1 km,06:06:34
Rhys Courtney,588,82,718,389,30-34,31,DXB,GBR,---,788,---,1.9 km,00:01:46,03:06:36,90.1 km,00:13:47,02:45:25,21.1 km,06:07:34
Mohammed Marhoon,590,62,720,336,25-29,---,---,BHR,---,737,---,1.9 km,00:01:27,03:34:07,90.1 km,00:02:47,02:29:28,21.1 km,06:07:49
Kirill Khludnev,591,63,721,953,25-29,29,Saint Petersburg,RUS,---,708,---,1.9 km,00:01:54,03:33:00,90.1 km,00:05:00,02:29:30,21.1 km,06:09:24
Craig McCallum,592,68,722,732,45-49,46,---,GBR,---,828,---,1.9 km,00:02:04,03:24:31,90.1 km,00:06:33,02:36:29,21.1 km,06:09:37
Suad Al Moayed,131,28,723,188,30-34,---,BA,BHR,---,1270,---,1.9 km,00:02:01,03:47:32,90.1 km,00:02:32,02:17:46,21.1 km,06:09:51
Etienne  Herselman,593,44,724,833,50-54,51,Eastern Cape,ZAF,---,1052,---,1.9 km,00:02:12,02:57:42,90.1 km,00:04:17,03:05:51,21.1 km,06:10:02
Tim Thompson,594,45,725,815,50-54,53,NC,USA,---,1044,---,1.9 km,00:02:23,03:20:07,90.1 km,00:03:03,02:44:57,21.1 km,06:10:30
Samantha Muller,132,16,726,271,45-49,---,BU,ZAF,---,1445,---,1.9 km,00:01:45,03:31:58,90.1 km,00:03:04,02:34:15,21.1 km,06:11:02
Baris Sinan Ural,596,94,728,686,40-44,44,Manama,TUR,---,700,---,1.9 km,00:01:52,03:45:35,90.1 km,00:01:33,02:24:59,21.1 km,06:13:59
Ayad Kamal,597,69,729,883,45-49,47,---,BHR,---,733,---,1.9 km,00:02:05,03:04:02,90.1 km,00:06:31,03:02:15,21.1 km,06:14:53
Brian Andersen,598,115,730,586,35-39,38,NC,USA,---,700,---,1.9 km,00:01:43,03:23:50,90.1 km,00:05:53,02:43:40,21.1 km,06:15:06
Mohamed Harmas Alhajri,599,64,731,884,25-29,27,arad,BHR,---,700,---,1.9 km,00:01:40,03:27:52,90.1 km,00:03:28,02:43:06,21.1 km,06:16:06
Shaun Farrell,600,46,732,853,50-54,50,AUH,GBR,---,940,---,1.9 km,00:02:20,03:04:28,90.1 km,---,03:09:28,21.1 km,06:16:16
Neil Dsouza,601,83,733,420,30-34,31,CA,IND,---,700,---,1.9 km,00:01:46,03:00:04,90.1 km,00:03:11,03:11:51,21.1 km,06:16:52
Joel Parajas,602,70,734,745,45-49,---,QA,PHL,---,700,---,1.9 km,00:01:56,03:14:04,90.1 km,00:03:26,02:57:46,21.1 km,06:17:12
Alex Ohanlon,603,17,735,301,18-24,---,---,NZL,---,700,---,1.9 km,00:01:48,03:24:12,90.1 km,00:03:48,02:48:31,21.1 km,06:18:19
Robert Ohanlon,604,47,736,818,50-54,51,TN,NZL,---,903,---,1.9 km,00:01:52,02:57:33,90.1 km,00:30:23,02:48:31,21.1 km,06:18:19
Georges Bertrand,605,5,737,877,60-64,---,BE,BEL,---,2154,---,1.9 km,00:01:56,03:16:17,90.1 km,00:02:17,02:59:28,21.1 km,06:19:58
JeanCarl Saliba,606,84,738,408,30-34,32,DXB,LBN,---,700,---,1.9 km,00:02:07,03:35:56,90.1 km,00:03:53,02:38:51,21.1 km,06:20:47
Ali Abdulla Ali Baba,607,18,739,295,18-24,---,SA,BHR,---,700,---,1.9 km,00:01:34,03:03:55,90.1 km,00:04:10,03:11:41,21.1 km,06:21:20
Subathra Jeyaram,133,19,740,231,35-39,---,---,IND,---,1244,---,1.9 km,00:01:59,03:37:49,90.1 km,00:04:22,02:38:05,21.1 km,06:22:15
Patrick Moore,608,95,741,659,40-44,---,NJ,USA,---,700,---,1.9 km,00:02:46,03:00:44,90.1 km,00:09:11,03:09:39,21.1 km,06:22:20
Ockert Botha,609,85,742,442,30-34,---,MA,ZAF,---,700,---,1.9 km,00:01:52,03:25:45,90.1 km,00:03:17,02:52:11,21.1 km,06:23:05
Nawaf Alabduljader,611,116,744,593,35-39,38,---,KWT,---,700,---,1.9 km,00:01:43,03:09:42,90.1 km,00:05:50,03:08:37,21.1 km,06:25:52
Ricardo (Ricky) Gonzales,612,48,745,854,50-54,---,CA,PHL,---,767,---,1.9 km,00:01:34,03:15:50,90.1 km,00:02:29,03:05:59,21.1 km,06:25:52
Danielo Picache,613,86,746,430,30-34,30,---,PHL,---,700,---,1.9 km,00:01:48,03:36:53,90.1 km,00:01:35,02:47:32,21.1 km,06:27:48
Nailah Al-Khalifa,134,8,747,155,18-24,25,Intl State,BHR,---,852,---,1.9 km,00:02:21,03:21:23,90.1 km,00:02:19,03:02:10,21.1 km,06:28:13
Najwa Abdulrahim,135,11,748,283,50-54,---,BA,BHR,---,1339,---,1.9 km,00:02:34,03:42:52,90.1 km,00:04:59,02:39:14,21.1 km,06:29:39
Karim Anis,614,65,749,350,25-29,28,Giza,EGY,---,700,---,1.9 km,00:02:31,03:33:07,90.1 km,00:04:53,02:49:38,21.1 km,06:30:09
Bertrand Fattal,615,96,750,624,40-44,42,Beirut,LBN,---,700,---,1.9 km,00:02:10,02:58:37,90.1 km,00:02:08,03:27:47,21.1 km,06:30:42
Mahmood Habib,616,66,751,370,25-29,---,MU,BHR,---,700,---,1.9 km,00:01:55,03:33:10,90.1 km,00:02:56,02:54:11,21.1 km,06:32:12
Graham Brown,617,117,752,543,35-39,37,Kuwait,GBR,---,700,---,1.9 km,00:01:41,03:07:34,90.1 km,00:02:09,03:21:13,21.1 km,06:32:37
Chris Luther,618,97,753,921,40-44,---,AE,USA,---,700,---,1.9 km,00:01:45,03:39:30,90.1 km,00:03:55,02:47:30,21.1 km,06:32:40
Sharon Decoopman,136,17,754,280,45-49,48,---,USA,---,1030,---,1.9 km,00:01:54,03:42:28,90.1 km,00:02:57,02:46:48,21.1 km,06:34:07
Erwin Ladim,619,98,755,721,40-44,43,---,PHL,---,700,---,1.9 km,00:01:56,03:11:08,90.1 km,00:02:50,03:20:53,21.1 km,06:36:47
Fatima Fathalla,137,29,756,186,30-34,---,BA,BHR,---,728,---,1.9 km,00:01:55,03:34:03,90.1 km,00:03:05,03:00:55,21.1 km,06:39:58
Lew Hollander,620,1,757,915,85-89,86,OR,USA,---,3500,---,1.9 km,00:02:44,03:17:22,90.1 km,00:04:40,03:15:29,21.1 km,06:40:15
Amanda Kitson,138,14,758,178,25-29,---,AE,USA,---,1248,---,1.9 km,00:01:35,03:56:07,90.1 km,00:01:27,02:43:26,21.1 km,06:42:35
Reden Garcia,621,99,759,692,40-44,44,Doha,PHL,---,700,---,1.9 km,00:01:56,03:11:38,90.1 km,00:01:57,03:29:00,21.1 km,06:44:31
Nouf Al Khalifa,139,30,761,201,30-34,33,Intl State,BHR,---,700,---,1.9 km,00:02:14,03:44:06,90.1 km,00:02:57,03:28:39,21.1 km,07:17:56
Hessa Al Khalifa,---,---,DNF,224,35-39,37,Intl State,BHR,---,---,---,1.9 km,00:02:14,04:08:20,90.1 km,00:02:20,03:21:51,21.1 km,DNF
Nayla Al Marzooqi,---,---,DQ,190,30-34,---,BA,BHR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Sadeq Al-Alawi,---,---,DNF,808,50-54,---,BA,BHR,---,---,---,1.9 km,00:02:05,03:20:10,90.1 km,---,---,21.1 km,DNF
hamad aldoseri,---,---,DNF,341,25-29,26,---,BHR,---,---,---,1.9 km,00:01:47,03:21:36,90.1 km,00:04:17,04:08:14,21.1 km,DNF
Ahmed Alfahim,---,---,DNF,616,35-39,---,DX,ARE,---,---,---,1.9 km,00:01:36,02:34:52,90.1 km,00:01:15,01:49:52,21.1 km,DNF
Yousef Alfares,---,---,DNS,377,25-29,29,---,KWT,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Salman Ali,---,---,DNF,728,40-44,---,-,BHR,---,---,---,1.9 km,00:01:52,02:53:09,90.1 km,00:02:15,---,21.1 km,DNF
Dhari Almousherji,---,---,DNS,359,25-29,28,---,KWT,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Abdulaziz Alsabbagh,---,---,DNF,333,25-29,30,East Riffa,BHR,---,---,---,1.9 km,00:02:29,03:40:53,90.1 km,00:06:00,---,21.1 km,DNF
Kirsten Baillie,---,---,DQ,251,40-44,---,AU,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Charbel Bassil,---,---,DNF,313,25-29,27,beirut,LBN,---,---,---,1.9 km,00:02:08,02:32:44,90.1 km,00:03:40,---,21.1 km,DNF
Maximilian Beilharz,---,---,DNF,886,35-39,36,DXB,DEU,---,---,---,1.9 km,00:01:19,02:20:17,90.1 km,00:30:45,---,21.1 km,DNF
Maciej Belski,---,---,DNF,697,40-44,44,warsaw,POL,---,---,---,1.9 km,00:01:22,02:29:25,90.1 km,00:01:36,---,21.1 km,DNF
Eduard Bezuglov,---,---,DQ,460,30-34,---,MO,RUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Simon Bromyard,---,---,DNF,676,40-44,---,SA,GBR,---,---,---,1.9 km,00:01:43,03:03:19,90.1 km,---,---,21.1 km,DNF
Thomas Burns,---,---,DQ,803,50-54,54,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Stephen Clark,---,---,DNF,864,55-59,59,Wiltshire,GBR,---,---,---,1.9 km,00:02:03,02:43:55,90.1 km,00:02:16,---,21.1 km,DNF
Apols Clarrizze Garcia,---,---,DNF,223,35-39,---,DX,PHL,---,---,---,1.9 km,00:01:55,02:54:49,90.1 km,00:01:46,---,21.1 km,DNF
Jilly Coppack,---,---,DNF,182,30-34,35,London,AUS,---,---,---,1.9 km,00:01:57,02:58:46,90.1 km,00:04:00,---,21.1 km,DNF
Hady Elcott,---,---,DNS,326,25-29,---,NO,BHR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Alex Geiss,---,---,DQ,779,45-49,47,---,DEU,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Remelee Gonzales,---,---,DQ,211,30-34,---,JU,PHL,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Piotr Grupinski,---,---,DNS,582,35-39,40,mazowieckie,POL,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Javed Hassan,---,---,DQ,871,55-59,57,Manama,IND,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Carole Huberty,---,---,DQ,292,50-54,53,---,BEL,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Ali Humaidan,---,---,DQ,495,35-39,---,IS,BHR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Olzhas Kerimkulov,---,---,DQ,467,30-34,---,---,KAZ,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Aykut Emre Keskin,---,---,DNF,311,18-24,24,Beykoz,TUR,---,---,---,1.9 km,00:01:32,02:40:45,90.1 km,00:01:11,---,21.1 km,DNF
Aldin Malik,---,---,DQ,705,40-44,41,---,IDN,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Mario Marquez,---,---,DNF,789,45-49,---,AP,USA,---,---,---,1.9 km,00:01:38,03:40:45,90.1 km,---,---,21.1 km,DNF
Michel Matta,---,---,DQ,490,35-39,---,BE,LBN,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Jean-Reynald Millot,---,---,DQ,685,40-44,45,---,FRA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Grant Nash,---,---,DQ,600,35-39,---,AUH,ZAF,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Tim O'Donnell,---,---,DQ,716,40-44,---,SA,ZAF,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Kelli Parady,---,---,DQ,916,30-34,---,CT,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Brian Pert,---,---,DQ,835,50-54,---,QL,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Steven Pontifex,---,---,DNS,733,45-49,50,Intl State,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Toby Richards,---,---,DQ,787,45-49,46,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
David Rochat,---,---,DNF,438,30-34,32,DXB,CHE,---,---,---,1.9 km,00:01:22,---,90.1 km,---,06:59:46,21.1 km,DNF
Shiela Ruiz,---,---,DNS,307,18-24,25,---,PHL,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Othmane Safi,---,---,DQ,381,25-29,29,---,ARE,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
annemiek schleurholts,---,---,DQ,268,45-49,46,DXB,NLD,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Eymeric Segard,---,---,DQ,778,45-49,48,CH,CHE,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Artur Shaygardanov,---,---,DQ,315,25-29,28,---,RUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Patricia Villegas,---,---,DQ,172,25-29,---,---,MEX,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
Neil Wood,---,---,DQ,926,50-54,50,---,HKG,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DQ
