name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Alexander Schrantz,---,---,DNS,967,40-44,---,Hong Kong,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Audrey Schroeder,---,1006,---,145,40-44,48,---,USA,---,---,00:59:12,1.9 km,00:05:59,03:12:18,90.1 km,00:05:12,02:32:47,21.1 km,06:55:28
Richard Schroeter,---,768,---,1379,45-49,52,---,DEU,---,---,00:53:56,1.9 km,00:05:19,02:37:58,90.1 km,00:03:26,02:42:48,21.1 km,06:23:27
Claus Schuermann,---,670,---,960,45-49,49,---,DEU,---,---,00:55:07,1.9 km,00:04:54,02:45:07,90.1 km,00:06:20,02:21:36,21.1 km,06:13:04
Michael Schwan,---,160,---,1408,45-49,51,---,DEU,---,---,00:48:46,1.9 km,00:05:18,02:23:48,90.1 km,00:03:04,01:48:48,21.1 km,05:09:44
Randy Schwemmin,---,---,DNF,885,35-39,42,CA,USA,---,---,01:13:29,1.9 km,00:08:54,03:25:52,90.1 km,00:05:16,01:32:00,21.1 km,DNF
Keith Scofield,---,162,---,496,30-34,38,---,GBR,---,---,00:53:49,1.9 km,00:03:26,02:26:11,90.1 km,00:01:14,01:45:11,21.1 km,05:09:51
Giles Scott,---,---,DNS,1285,45-49,52,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Robert Scott,---,434,---,1526,65-69,70,---,AUS,---,---,01:02:17,1.9 km,00:04:56,02:37:16,90.1 km,00:01:37,01:58:27,21.1 km,05:44:33
Eugene Seah,---,1145,---,1377,45-49,52,SG,SGP,---,---,01:02:34,1.9 km,00:08:01,02:52:56,90.1 km,00:05:09,03:33:59,21.1 km,07:42:39
Jeremy Seah,---,685,---,1118,40-44,45,Singapore,SGP,---,---,00:55:53,1.9 km,00:03:32,02:44:36,90.1 km,00:01:55,02:28:27,21.1 km,06:14:23
Bernard Sechaud,---,241,---,787,35-39,43,SG,CHE,---,---,00:46:57,1.9 km,00:04:51,02:33:56,90.1 km,00:02:19,01:53:22,21.1 km,05:21:25
Vance Choy See How,---,347,---,437,30-34,39,Singapore,MYS,---,---,00:51:58,1.9 km,00:04:59,02:30:01,90.1 km,00:01:57,02:05:07,21.1 km,05:34:02
Wei Han See Toh,---,1115,---,341,25-29,31,---,SGP,---,---,01:01:58,1.9 km,00:06:53,03:27:54,90.1 km,00:03:44,02:50:03,21.1 km,07:30:32
Nick Seeto,---,28,---,366,30-34,37,---,AUS,---,---,00:37:34,1.9 km,00:02:22,02:14:30,90.1 km,00:01:08,01:34:25,21.1 km,04:29:59
Bradley Segal,---,---,DNS,1422,45-49,---,Vietnam,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Andrew Seiz,---,747,---,962,40-44,46,---,AUS,---,---,01:01:11,1.9 km,00:05:42,03:01:08,90.1 km,00:01:17,02:12:41,21.1 km,06:21:59
Katsuyoshi Seki,---,---,DNF,1305,45-49,51,---,JPN,---,---,00:47:16,1.9 km,00:03:17,02:42:33,90.1 km,00:02:23,---,21.1 km,DNF
Shahafashah Selamat,---,---,DNS,344,25-29,32,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Arnaud Selukov,---,---,DNS,1189,40-44,47,---,FRA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Duncan Semmens,---,220,---,614,35-39,42,---,AUS,---,---,00:45:21,1.9 km,00:02:53,02:31:00,90.1 km,00:01:32,01:57:43,21.1 km,05:18:29
Catherine Sen,---,487,---,71,30-34,39,---,GBR,---,---,00:41:50,1.9 km,00:05:07,02:44:43,90.1 km,00:03:01,02:15:58,21.1 km,05:50:39
Nora Senn,---,292,---,116,35-39,40,---,CHE,---,---,00:48:24,1.9 km,00:04:24,02:32:19,90.1 km,00:01:38,02:00:19,21.1 km,05:27:04
Cheng Seong Wei,---,665,---,686,35-39,41,---,MYS,---,---,00:59:55,1.9 km,00:05:42,02:33:57,90.1 km,00:03:22,02:29:02,21.1 km,06:11:58
Roberto Sery,---,651,---,1323,45-49,51,---,FRA,---,---,00:47:23,1.9 km,00:03:30,02:45:38,90.1 km,00:03:05,02:31:19,21.1 km,06:10:55
Charles Settles,---,146,---,1252,40-44,48,AZ,USA,---,---,00:39:19,1.9 km,00:03:20,02:25:38,90.1 km,00:01:26,01:57:18,21.1 km,05:07:01
Larivin Sevilleja,---,705,---,728,35-39,43,SG,SGP,---,---,00:50:11,1.9 km,00:04:03,02:35:48,90.1 km,00:01:53,02:44:32,21.1 km,06:16:27
Ian Seymour,---,865,---,1264,45-49,53,WA,AUS,---,---,00:53:54,1.9 km,00:05:42,02:54:48,90.1 km,00:02:56,02:37:37,21.1 km,06:34:57
Ibrahim Sharif,---,548,---,617,35-39,42,Brunei Muara,BRN,---,---,00:51:37,1.9 km,00:03:45,02:35:35,90.1 km,00:03:10,02:22:44,21.1 km,05:56:51
Julie Shelley,---,118,---,115,35-39,39,NSW,USA,---,---,00:40:38,1.9 km,00:02:57,02:28:22,90.1 km,00:01:07,01:48:33,21.1 km,05:01:37
Chiaki Shigaki,---,159,---,121,35-39,42,---,JPN,---,---,00:40:57,1.9 km,00:02:51,02:44:04,90.1 km,00:02:02,01:39:38,21.1 km,05:09:32
Megumi Shigaki,---,58,---,28,PRO,42,---,JPN,---,---,00:35:51,1.9 km,00:02:26,02:27:22,90.1 km,00:01:09,01:38:27,21.1 km,04:45:15
Makoto Shimamoto,---,309,---,847,35-39,---,Singapore,JPN,---,---,00:48:03,1.9 km,00:04:45,02:32:26,90.1 km,00:01:45,02:02:16,21.1 km,05:29:15
Tatsuo Shimizu,---,---,DNF,1309,45-49,51,---,JPN,---,---,00:49:25,1.9 km,00:03:45,---,90.1 km,---,---,21.1 km,DNF
Yasunori Shinmura,---,751,---,1447,50-54,57,---,JPN,---,---,00:57:52,1.9 km,00:04:06,02:48:31,90.1 km,00:03:24,02:28:08,21.1 km,06:22:01
Emi Shiono,---,64,---,31,PRO,36,---,JPN,---,---,00:42:27,1.9 km,00:02:25,02:24:15,90.1 km,00:01:19,01:37:10,21.1 km,04:47:36
Taro Shirato,---,31,---,1311,45-49,50,Intl State,JPN,---,---,00:34:44,1.9 km,00:02:10,02:18:33,90.1 km,00:01:10,01:34:42,21.1 km,04:31:19
Doris Shum Seward,---,682,---,155,40-44,47,WA,USA,---,---,00:56:43,1.9 km,00:04:05,02:44:59,90.1 km,00:01:54,02:26:36,21.1 km,06:14:17
Kevin Siah,---,114,---,277,25-29,32,QLD,MYS,---,---,00:39:51,1.9 km,00:02:50,02:34:09,90.1 km,00:01:09,01:42:49,21.1 km,05:00:48
Chan Sian Leng,---,996,---,1376,45-49,52,SG,SGP,---,---,01:10:44,1.9 km,00:06:33,02:59:26,90.1 km,00:06:55,02:29:51,21.1 km,06:53:29
Lee Sie,---,1133,---,1337,45-49,53,---,SGP,---,---,01:05:30,1.9 km,00:04:06,03:13:26,90.1 km,00:04:41,03:08:50,21.1 km,07:36:33
Jessica Silva,---,849,---,50,25-29,34,---,PHL,---,---,01:02:46,1.9 km,00:04:05,02:52:21,90.1 km,00:02:17,02:31:34,21.1 km,06:33:03
Andrew Melvyn Sim,---,870,---,720,35-39,---,Singapore,SGP,---,---,01:01:29,1.9 km,00:04:31,03:04:52,90.1 km,00:02:16,02:22:14,21.1 km,06:35:22
Boon Hwa Sim,---,844,---,1192,45-49,50,---,SGP,---,---,04:36:04,1.9 km,---,03:01:53,90.1 km,00:03:12,02:18:17,21.1 km,06:31:43
Deirdre Sim,---,982,---,80,30-34,36,---,SGP,---,---,01:00:56,1.9 km,00:04:09,03:02:34,90.1 km,00:01:50,02:42:10,21.1 km,06:51:39
Francis Sim,---,812,---,1061,40-44,45,---,SGP,---,---,01:02:00,1.9 km,00:06:46,03:08:54,90.1 km,00:03:25,02:06:42,21.1 km,06:27:47
Jimmy Sim,---,636,---,1343,45-49,---,Singapore,SGP,---,---,01:10:23,1.9 km,00:04:10,02:44:00,90.1 km,00:03:28,02:07:45,21.1 km,06:09:46
Marc Sim,---,721,---,212,25-29,---,Western Australia,AUS,---,---,00:43:00,1.9 km,00:03:38,02:36:42,90.1 km,00:05:41,02:49:10,21.1 km,06:18:11
Paul Simkiss,---,766,---,719,35-39,42,---,GBR,---,---,00:53:23,1.9 km,00:06:13,03:09:05,90.1 km,00:03:03,02:11:38,21.1 km,06:23:22
Aaron Simmons,---,995,---,734,40-44,44,---,USA,---,---,01:01:44,1.9 km,00:06:10,03:34:11,90.1 km,00:02:49,02:08:35,21.1 km,06:53:29
Richard Simonsen,---,38,---,1005,40-44,48,---,NZL,---,---,00:37:48,1.9 km,00:02:41,02:11:46,90.1 km,00:01:21,01:41:02,21.1 km,04:34:38
David Sims,---,205,---,989,40-44,45,---,AUS,---,---,00:40:27,1.9 km,00:03:17,02:19:56,90.1 km,00:01:11,02:11:02,21.1 km,05:15:53
Yu Xiang Eugene Sin,---,976,---,454,30-34,---,Singapore,SGP,---,---,01:00:56,1.9 km,00:06:38,03:20:00,90.1 km,00:02:28,02:20:28,21.1 km,06:50:30
Alfeo Sinogaya,---,1063,---,314,25-29,---,Singapore,PHL,---,---,01:10:22,1.9 km,00:04:00,02:54:30,90.1 km,00:02:09,02:56:21,21.1 km,07:07:22
Annabel Siow,---,1104,---,98,30-34,36,SG,SGP,---,---,01:08:38,1.9 km,00:07:45,03:34:20,90.1 km,00:03:38,02:28:55,21.1 km,07:23:16
Laurent Sirieix,---,601,---,1085,40-44,46,Shanghai,FRA,---,---,00:52:24,1.9 km,00:07:15,02:38:59,90.1 km,00:02:38,02:23:10,21.1 km,06:04:26
Joseph Situwali,---,---,DNF,270,25-29,33,---,IDN,---,---,01:03:24,1.9 km,00:04:44,03:33:53,90.1 km,00:03:03,---,21.1 km,DNF
Yow Wee Siu,---,1119,---,1135,40-44,47,---,SGP,---,---,01:05:42,1.9 km,00:05:32,03:13:00,90.1 km,00:04:19,03:03:01,21.1 km,07:31:34
James Skinner,---,---,DNF,1367,45-49,52,---,USA,---,---,00:54:04,1.9 km,00:05:29,02:04:57,90.1 km,00:07:02,---,21.1 km,DNF
James Slaymaker,---,---,DNS,668,35-39,40,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Shaun Sleep,---,26,---,602,35-39,42,---,AUS,---,---,00:39:48,1.9 km,00:03:08,02:14:25,90.1 km,00:01:06,01:30:38,21.1 km,04:29:05
Kerri Small,---,772,---,156,40-44,46,NSW,NZL,---,---,00:44:19,1.9 km,00:04:14,02:54:53,90.1 km,00:02:09,02:38:22,21.1 km,06:23:57
Martin Smart,---,232,---,901,40-44,49,---,AUS,---,---,00:48:00,1.9 km,00:03:43,02:30:14,90.1 km,00:01:53,01:56:37,21.1 km,05:20:27
David Smith,---,---,DNS,256,30-34,---,New South Wales,AUS,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Emma Ruth Smith,---,56,---,32,PRO,35,---,GBR,---,---,00:37:51,1.9 km,00:02:23,02:29:31,90.1 km,00:01:06,01:33:05,21.1 km,04:43:56
Greg Smith,---,332,---,1263,45-49,52,---,AUS,---,---,00:40:33,1.9 km,00:03:01,02:35:08,90.1 km,00:01:42,02:11:29,21.1 km,05:31:53
Rachael Smith,---,53,---,33,PRO,40,---,NZL,---,---,00:38:55,1.9 km,00:02:26,02:23:13,90.1 km,00:01:02,01:35:41,21.1 km,04:41:17
Hock Lin Sng,---,1073,---,1183,40-44,46,---,SGP,---,---,01:14:40,1.9 km,00:04:22,03:07:02,90.1 km,00:02:41,02:43:14,21.1 km,07:11:59
Kang Xiang Sng,---,---,DNS,297,25-29,32,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Jeremy Snoad,---,381,---,1475,50-54,55,---,GBR,---,---,00:57:43,1.9 km,00:07:10,02:30:44,90.1 km,00:02:53,02:00:15,21.1 km,05:38:45
Daniel Snyder,---,850,---,1510,55-59,61,---,USA,---,---,00:58:33,1.9 km,00:06:49,02:55:42,90.1 km,00:04:09,02:27:51,21.1 km,06:33:04
Eng Hong Soh,---,1168,---,749,35-39,44,---,SGP,---,---,01:06:21,1.9 km,00:06:29,03:27:03,90.1 km,00:04:20,03:15:08,21.1 km,07:59:21
Gim Hoe Soh,---,318,---,472,30-34,37,---,SGP,---,---,00:53:57,1.9 km,00:03:23,02:31:05,90.1 km,00:02:03,02:00:04,21.1 km,05:30:32
Swee Beng Soh,---,1130,---,1482,50-54,57,---,SGP,---,---,01:07:06,1.9 km,00:05:00,03:02:44,90.1 km,00:03:47,03:17:09,21.1 km,07:35:46
Thong San Soh,---,534,---,1063,40-44,46,---,SGP,---,---,01:03:58,1.9 km,00:06:51,02:39:50,90.1 km,00:04:00,02:00:41,21.1 km,05:55:20
Tiam Kee Soh,---,1033,---,746,35-39,40,---,SGP,---,---,01:06:55,1.9 km,00:04:54,03:07:52,90.1 km,00:04:07,02:35:42,21.1 km,06:59:30
Ze Bin Soh,---,370,---,356,25-29,30,---,SGP,---,---,00:48:28,1.9 km,00:03:28,02:52:52,90.1 km,00:01:52,01:50:33,21.1 km,05:37:13
Claudia Soldati,---,196,---,117,35-39,44,---,CHE,---,---,00:42:14,1.9 km,00:03:27,02:25:48,90.1 km,00:01:34,02:02:19,21.1 km,05:15:22
Nicolas Sondaz,---,256,---,679,35-39,42,---,FRA,---,---,00:47:24,1.9 km,00:03:39,02:40:08,90.1 km,00:01:16,01:50:55,21.1 km,05:23:22
Hsiao Soo,---,---,DNF,1401,50-54,---,Singapore,SGP,---,---,01:11:56,1.9 km,00:07:28,02:19:59,90.1 km,---,---,21.1 km,DNF
Nicolas Sordet,---,334,---,643,35-39,40,---,FRA,---,---,00:44:08,1.9 km,00:04:25,02:31:54,90.1 km,00:03:03,02:09:11,21.1 km,05:32:41
Fernando Spada,---,597,---,625,35-39,43,FL,MEX,---,---,00:41:30,1.9 km,00:05:36,02:41:00,90.1 km,00:02:45,02:32:58,21.1 km,06:03:49
Elsebeth Spangsberg,---,195,---,147,40-44,47,---,DNK,---,---,00:43:51,1.9 km,00:02:59,02:38:11,90.1 km,00:01:40,01:48:31,21.1 km,05:15:12
Robin Speculand,---,1125,---,1327,45-49,51,SG,GBR,---,---,01:07:01,1.9 km,00:06:11,03:14:57,90.1 km,00:03:53,03:01:21,21.1 km,07:33:23
David Spence,---,252,---,1582,50-54,---,Singapore,GBR,---,---,00:48:22,1.9 km,00:02:30,02:34:40,90.1 km,00:01:44,01:55:28,21.1 km,05:22:44
Brad Spencer,---,---,DNF,378,30-34,39,---,AUS,---,---,00:49:39,1.9 km,00:09:16,---,90.1 km,---,02:35:52,21.1 km,DNF
Hariharan Sri,---,---,DNS,299,25-29,32,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Manjula Sridhar,---,1179,---,1562,35-39,41,---,IND,---,---,01:47:37,1.9 km,00:04:28,03:21:41,90.1 km,00:02:10,03:04:24,21.1 km,08:20:20
Farn Sritrairatana,---,809,---,865,40-44,44,Intl State,THA,---,---,00:57:54,1.9 km,00:05:33,03:03:44,90.1 km,00:02:47,02:17:36,21.1 km,06:27:34
Daryl Stanley,---,357,---,1512,60-64,68,---,AUS,---,---,00:46:06,1.9 km,00:02:44,02:41:50,90.1 km,00:01:29,02:02:57,21.1 km,05:35:06
Mark Stanley,---,---,DNS,945,40-44,49,---,GBR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Robyn Stanley,---,883,---,202,55-59,---,QLD,AUS,---,---,00:49:50,1.9 km,00:03:44,03:07:35,90.1 km,00:01:54,02:34:36,21.1 km,06:37:39
Julia Stanton,---,887,---,72,30-34,36,---,GBR,---,---,00:50:10,1.9 km,00:05:41,03:15:10,90.1 km,00:08:27,02:19:04,21.1 km,06:38:32
Scott Stanton,---,72,---,266,25-29,32,---,GBR,---,---,00:37:46,1.9 km,00:02:33,02:23:52,90.1 km,00:01:42,01:43:40,21.1 km,04:49:33
Astrid Starck,---,669,---,148,40-44,46,---,DEU,---,---,00:48:20,1.9 km,00:03:50,02:53:19,90.1 km,00:01:42,02:25:46,21.1 km,06:12:57
Georg Starck,---,315,---,932,40-44,46,---,DEU,---,---,00:52:22,1.9 km,00:03:49,02:36:35,90.1 km,00:02:21,01:55:11,21.1 km,05:30:18
Jerome Steele,---,189,---,1372,45-49,52,---,GBR,---,---,00:47:55,1.9 km,00:03:52,02:23:08,90.1 km,00:02:17,01:57:25,21.1 km,05:14:37
Bert Stegink,---,422,---,777,35-39,40,---,NLD,---,---,00:48:49,1.9 km,00:03:51,02:20:02,90.1 km,00:02:00,02:28:06,21.1 km,05:42:48
Peter Steinhauer,---,---,DNS,946,45-49,50,---,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Anders Stendebakken,---,330,---,693,35-39,44,SG,NOR,---,---,00:54:12,1.9 km,00:05:48,02:39:50,90.1 km,00:03:02,01:48:45,21.1 km,05:31:37
Scott Stephenson,---,924,---,1248,40-44,47,VA,USA,---,---,01:01:42,1.9 km,00:05:45,02:43:57,90.1 km,00:04:28,02:47:08,21.1 km,06:43:00
Gloria Stewart,---,477,---,194,50-54,56,WA,AUS,---,---,00:46:02,1.9 km,00:03:51,02:45:07,90.1 km,00:02:09,02:12:55,21.1 km,05:50:04
James Stewart,---,352,---,808,35-39,4,---,GBR,---,---,00:37:39,1.9 km,00:03:44,02:36:50,90.1 km,00:02:25,02:13:50,21.1 km,05:34:28
Sebastien Stoffel,---,130,---,392,30-34,39,FR,FRA,---,---,00:41:20,1.9 km,00:03:26,02:26:23,90.1 km,00:01:40,01:51:13,21.1 km,05:04:02
Christiaan Straatemeier,---,325,---,1282,45-49,52,---,AUS,---,---,00:43:03,1.9 km,00:02:52,02:24:12,90.1 km,00:02:12,02:18:38,21.1 km,05:30:57
Philip Stransky,---,441,---,515,30-34,36,---,FRA,---,---,00:38:27,1.9 km,00:03:15,02:36:04,90.1 km,00:01:31,02:26:13,21.1 km,05:45:30
Simon Street,---,259,---,500,30-34,36,---,AUS,---,---,00:46:50,1.9 km,00:04:18,02:33:10,90.1 km,00:02:31,01:56:53,21.1 km,05:23:42
Rune Stroem,---,---,DNS,1320,45-49,54,---,NOR,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Alastair Stuart,---,364,---,692,35-39,44,---,GBR,---,---,00:50:22,1.9 km,00:04:28,02:30:54,90.1 km,00:02:04,02:08:40,21.1 km,05:36:28
Ruth Stubbs,---,442,---,182,45-49,50,---,AUS,---,---,00:48:40,1.9 km,00:03:32,02:38:39,90.1 km,00:01:57,02:12:45,21.1 km,05:45:33
Viswanathan Subramanian,---,---,DNS,298,25-29,31,---,USA,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Hamsul Sulaiman,---,851,---,385,30-34,38,Muara,BRN,---,---,00:59:54,1.9 km,00:03:56,02:47:01,90.1 km,00:02:04,02:40:18,21.1 km,06:33:13
Stephanus Sulimro,---,---,DNF,214,18-24,28,---,IDN,---,---,01:01:56,1.9 km,00:07:56,---,90.1 km,---,---,21.1 km,DNF
John Sullivan,---,---,DNF,1366,45-49,54,---,NZL,---,---,01:06:28,1.9 km,00:04:18,02:32:32,90.1 km,00:02:38,---,21.1 km,DNF
Rob Suriano,---,108,---,902,40-44,47,---,AUS,---,---,00:39:35,1.9 km,00:02:32,02:26:05,90.1 km,00:01:34,01:49:52,21.1 km,04:59:38
Takayuki Suzuki,---,890,---,979,40-44,45,---,JPN,---,---,01:00:31,1.9 km,00:04:38,02:51:51,90.1 km,00:05:01,02:36:47,21.1 km,06:38:48
Jodie Ann Swallow,---,---,DNF,22,PRO,35,Other,GBR,---,---,---,1.9 km,02:48:11,---,90.1 km,---,---,21.1 km,DNF
Jurgen Swinckels,---,382,---,1413,45-49,51,---,NLD,---,---,00:51:24,1.9 km,00:03:16,02:24:17,90.1 km,00:02:03,02:17:47,21.1 km,05:38:47
Kian Sze,---,900,---,473,30-34,38,---,SGP,---,---,00:59:00,1.9 km,00:05:58,03:06:51,90.1 km,00:03:54,02:24:10,21.1 km,06:39:53
Neo Sze Liang,---,1113,---,1386,50-54,55,---,SGP,---,---,01:01:43,1.9 km,00:09:44,03:20:34,90.1 km,00:06:37,02:50:54,21.1 km,07:29:32
David Szu,---,---,DNF,566,30-34,36,---,CAN,---,---,00:52:20,1.9 km,00:03:44,02:31:51,90.1 km,00:01:17,---,21.1 km,DNF
Tze Hou Tai,---,788,---,883,35-39,---,Alabama,SGP,---,---,00:58:48,1.9 km,00:04:18,02:51:45,90.1 km,00:01:37,02:28:56,21.1 km,06:25:24
Akihiko Takahashi,---,74,---,666,35-39,44,---,JPN,---,---,00:39:25,1.9 km,00:02:39,02:16:28,90.1 km,00:01:12,01:49:58,21.1 km,04:49:42
Chiaki Takahashi,---,---,DNS,153,40-44,45,Intl State,JPN,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Kiyoshi Takahashi,---,---,DNS,664,35-39,41,---,JPN,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Masato Takeuchi,---,---,DNS,575,30-34,35,---,JPN,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Daryl Tam,---,988,---,701,35-39,43,Intl State,SGP,---,---,01:00:06,1.9 km,00:05:44,02:56:23,90.1 km,00:05:11,02:45:47,21.1 km,06:53:11
Aileen Tan,---,---,DNS,97,30-34,38,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Angeline Tan,---,886,---,91,30-34,38,---,MYS,---,---,01:06:58,1.9 km,00:05:12,03:01:16,90.1 km,00:02:57,02:21:46,21.1 km,06:38:09
Boon Beng Tan,---,802,---,1336,45-49,51,SG,MYS,---,---,00:55:40,1.9 km,00:05:09,02:38:06,90.1 km,00:03:38,02:44:23,21.1 km,06:26:56
Boon Wah Tan,---,---,DNS,1193,40-44,47,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Brian Tan,---,561,---,527,30-34,37,---,SGP,---,---,00:57:15,1.9 km,00:03:31,02:32:47,90.1 km,00:01:16,02:24:49,21.1 km,05:59:38
Cheng Yin Tan,---,---,DNF,136,35-39,41,---,SGP,---,---,00:52:34,1.9 km,00:03:50,02:29:02,90.1 km,00:01:45,01:58:01,21.1 km,DNF
Choon Guan Tan,---,1041,---,1392,45-49,52,---,SGP,---,---,01:06:08,1.9 km,00:06:23,03:03:02,90.1 km,00:03:22,02:42:11,21.1 km,07:01:06
Collin Tan,---,1086,---,1177,40-44,48,SG,SGP,---,---,00:50:58,1.9 km,00:12:54,03:10:34,90.1 km,00:05:48,02:56:04,21.1 km,07:16:18
Dylan Tan,---,814,---,531,30-34,36,---,SGP,---,---,00:57:40,1.9 km,00:05:14,02:49:18,90.1 km,00:02:50,02:32:57,21.1 km,06:27:59
Henry Tan,---,1069,---,1485,50-54,---,Singapore,SGP,---,---,01:00:41,1.9 km,00:06:41,03:24:58,90.1 km,00:03:07,02:34:29,21.1 km,07:09:56
Henry Tan,---,1029,---,547,30-34,---,Singapore,SGP,---,---,00:56:51,1.9 km,00:04:53,03:06:30,90.1 km,00:02:14,02:48:41,21.1 km,06:59:09
Jeffrey Tan,---,863,---,447,30-34,37,---,PHL,---,---,01:00:42,1.9 km,00:05:28,02:59:43,90.1 km,00:04:40,02:24:07,21.1 km,06:34:40
Jeremy Tan,---,912,---,706,35-39,40,Singapore,SGP,---,---,00:57:10,1.9 km,00:04:27,02:56:41,90.1 km,00:02:55,02:40:26,21.1 km,06:41:39
Jit Khoon Tan,---,581,---,1023,40-44,48,---,SGP,---,---,00:45:20,1.9 km,00:05:57,02:52:13,90.1 km,00:02:15,02:16:07,21.1 km,06:01:52
Joey Tan,---,1090,---,460,30-34,36,---,SGP,---,---,00:58:29,1.9 km,00:05:30,03:24:38,90.1 km,00:08:05,02:40:32,21.1 km,07:17:14
June Tan,---,432,---,95,30-34,37,---,SGP,---,---,00:48:17,1.9 km,00:03:34,02:51:12,90.1 km,00:01:39,01:59:43,21.1 km,05:44:25
Kenneth Tan,---,1000,---,1158,40-44,46,---,SGP,---,---,01:02:05,1.9 km,00:05:32,03:05:52,90.1 km,00:04:36,02:35:41,21.1 km,06:53:46
Kok Pin Tan,---,847,---,712,35-39,43,---,SGP,---,---,00:53:51,1.9 km,00:05:36,02:56:43,90.1 km,00:03:04,02:32:50,21.1 km,06:32:04
Kyim Hiong Eddie Tan,---,735,---,456,30-34,38,---,SGP,---,---,00:54:33,1.9 km,00:09:29,02:59:57,90.1 km,00:04:45,02:11:25,21.1 km,06:20:09
Lay Keong Tan,---,618,---,181,45-49,50,---,SGP,---,---,00:55:43,1.9 km,00:03:51,02:58:18,90.1 km,00:02:42,02:06:56,21.1 km,06:07:30
Lee Hock James Tan,---,1177,---,1035,40-44,49,---,SGP,---,---,01:06:53,1.9 km,00:09:10,03:08:34,90.1 km,00:04:31,03:47:40,21.1 km,08:16:48
Lee Keong Tan,---,535,---,715,35-39,41,---,SGP,---,---,00:55:55,1.9 km,00:05:31,02:47:31,90.1 km,00:02:33,02:03:56,21.1 km,05:55:26
Lin Koon Tan,---,1136,---,1099,40-44,48,APO,SGP,---,---,01:03:58,1.9 km,00:05:06,03:24:30,90.1 km,00:03:43,03:00:39,21.1 km,07:37:56
Marcus Tan,---,524,---,804,35-39,---,Singapore,SGP,---,---,00:49:26,1.9 km,00:03:05,02:51:38,90.1 km,00:01:46,02:08:28,21.1 km,05:54:23
Max Tan,---,---,DNS,846,35-39,40,---,SGP,---,---,---,1.9 km,---,---,90.1 km,---,---,21.1 km,DNS
Patrick Tan,---,---,DNF,1097,40-44,47,---,SGP,---,---,01:10:28,1.9 km,00:06:13,02:24:46,90.1 km,00:02:33,02:39:02,21.1 km,DNF
Roy Tan,---,786,---,835,35-39,43,Singapore,SGP,---,---,00:51:56,1.9 km,00:07:35,02:40:40,90.1 km,00:06:44,02:38:19,21.1 km,06:25:14
Ryan Tan,---,---,DNF,221,18-24,25,---,SGP,---,---,00:39:25,1.9 km,00:05:24,---,90.1 km,---,---,21.1 km,DNF
Sek Tim Tan,---,779,---,1389,45-49,53,---,SGP,---,---,00:51:13,1.9 km,00:05:30,02:51:46,90.1 km,00:03:37,02:32:27,21.1 km,06:24:33
Seng Hoe Tan,---,564,---,1026,45-49,5,---,SGP,---,---,00:52:21,1.9 km,00:03:39,02:41:29,90.1 km,00:02:26,02:19:49,21.1 km,05:59:44
Tan Wee Ching Tan,---,549,---,855,35-39,42,---,SGP,---,---,00:56:45,1.9 km,00:07:52,02:39:50,90.1 km,00:04:32,02:07:58,21.1 km,05:56:57
Tick Hock Tan,---,1176,---,1459,50-54,58,---,SGP,---,---,01:08:38,1.9 km,00:05:55,03:47:35,90.1 km,00:03:33,03:05:33,21.1 km,08:11:14
Varian Tan,---,652,---,778,35-39,41,---,SGP,---,---,01:02:04,1.9 km,00:04:31,02:57:29,90.1 km,00:03:01,02:03:56,21.1 km,06:11:01
Yen-Yen Tan,---,1003,---,186,45-49,51,---,SGP,---,---,01:16:04,1.9 km,00:05:15,02:59:17,90.1 km,00:03:41,02:29:53,21.1 km,06:54:10
Yik Tan,---,910,---,1164,40-44,47,---,SGP,---,---,01:00:22,1.9 km,00:05:51,02:49:30,90.1 km,00:04:31,02:41:02,21.1 km,06:41:16
Augustine Tan Chengfu,---,708,---,235,18-24,25,SG,MYS,---,---,01:03:37,1.9 km,00:04:56,03:02:43,90.1 km,00:03:04,02:02:13,21.1 km,06:16:33
